"participant_id","metadata","tasks","DevTools","__INDEX__","participant_number","task","content","logs","menu","items","command","question","object","timeLimit","questions","filename","experimenter"
"arnav","{""git_commit"":""0010ac92f48025bd22d773a1f482af67e8898ad2"",""package_version"":""0.1.0"",""build_time"":""1675110628""}","[""ProgressBar"",""DevTools""]","{""showInProduction"":false}","[0]",0,"InformationScreen","
In order to complete this experiment you will first be given a computer menu, and taught how to use it. Following that you will complete a series of questionnaires about your experience. You will do this twice more with different menus. Please answer the questions about your experience carefully and take your time.","[{""type"":""START"",""timestamp"":1675110926061},{""type"":""END"",""timestamp"":1675110926938}]",,,,,,,,,
"arnav","{""git_commit"":""0010ac92f48025bd22d773a1f482af67e8898ad2"",""package_version"":""0.1.0"",""build_time"":""1675110628""}","[""ProgressBar"",""DevTools""]","{""showInProduction"":false}","[1,0]",0,"Tutorial",,"[{""type"":""START"",""timestamp"":1675110926938},{""type"":""END"",""timestamp"":1675110966373}]","KeyboardShortcutsWithCheatsheet","[{""icon"":{""displayName"":""Undo""},""label"":""Undo"",""angle"":3.141592653589793,""shortcut"":""mod+z""},{""icon"":{""displayName"":""Redo""},""label"":""Redo"",""angle"":0,""shortcut"":""mod+y""},{""items"":[{""icon"":{""displayName"":""FormatPaint""},""label"":""Paint format"",""shortcut"":""mod+r"",""angle"":3.9269908169872414},{""icon"":{""displayName"":""FormatBold""},""label"":""Bold"",""angle"":3.141592653589793,""shortcut"":""mod+b""},{""icon"":{""displayName"":""FormatItalic""},""label"":""Italic"",""angle"":1.5707963267948966,""shortcut"":""mod+i""},{""icon"":{""displayName"":""FormatUnderlined""},""label"":""Underline"",""angle"":0,""shortcut"":""mod+u""},{""icon"":{""displayName"":""FormatClear""},""label"":""Clear formatting"",""angle"":5.497787143782138,""shortcut"":""mod+\\""}],""unselectable"":true,""label"":""Formatting"",""angle"":0.7853981633974483},{""items"":[{""icon"":{""displayName"":""FormatAlignLeft""},""label"":""Align Left"",""angle"":3.141592653589793,""shortcut"":""mod+shift+l""},{""icon"":{""displayName"":""FormatAlignCenter""},""label"":""Align Center"",""shortcut"":""mod+shift+e"",""angle"":4.71238898038469},{""icon"":{""displayName"":""FormatAlignRight""},""label"":""Align Right"",""shortcut"":""mod+shift+r"",""angle"":0},{""icon"":{""displayName"":""FormatAlignJustify""},""shortcut"":""mod+shift+j"",""label"":""Align Justify"",""angle"":1.5707963267948966}],""angle"":5.497787143782138,""unselectable"":true,""label"":""Alignment""},{""items"":[{""icon"":{""displayName"":""Print""},""label"":""Print"",""shortcut"":""mod+p"",""angle"":4.71238898038469},{""icon"":{""displayName"":""Spellcheck""},""label"":""Spellcheck"",""shortcut"":""mod+alt+x"",""angle"":1.5707963267948966},{""icon"":{""displayName"":""InsertLink""},""label"":""Insert link"",""shortcut"":""mod+k"",""angle"":3.141592653589793},{""icon"":{""displayName"":""AddComment""},""label"":""Add comment"",""shortcut"":""mod+alt+m"",""angle"":0}],""angle"":2.356194490192345,""unselectable"":true,""label"":""Miscellaneous""},{""items"":[{""icon"":{""displayName"":""FormatListBulleted""},""label"":""Bulleted list"",""shortcut"":""mod+shift+8"",""angle"":4.71238898038469},{""icon"":{""displayName"":""FormatListNumbered""},""label"":""Numbered list"",""shortcut"":""mod+shift+7"",""angle"":1.5707963267948966},{""icon"":{""displayName"":""FormatIndentDecrease""},""label"":""Decrease indent"",""shortcut"":""mod+["",""angle"":3.141592653589793},{""icon"":{""displayName"":""FormatIndentIncrease""},""label"":""Increase indent"",""shortcut"":""mod+]"",""angle"":0}],""angle"":3.9269908169872414,""unselectable"":true,""label"":""Lists + Indent""}]",,,,,,,
"arnav","{""git_commit"":""0010ac92f48025bd22d773a1f482af67e8898ad2"",""package_version"":""0.1.0"",""build_time"":""1675110628""}","[""ProgressBar"",""DevTools""]","{""showInProduction"":false}","[1,1,0]",0,"CommandSelection",,"[{""type"":""START"",""timestamp"":1675110966373},{""type"":""END"",""timestamp"":1675110970603}]","KeyboardShortcutsWithCheatsheet","[{""icon"":{""displayName"":""Undo""},""label"":""Undo"",""angle"":3.141592653589793,""shortcut"":""mod+z""},{""icon"":{""displayName"":""Redo""},""label"":""Redo"",""angle"":0,""shortcut"":""mod+y""},{""items"":[{""icon"":{""displayName"":""FormatPaint""},""label"":""Paint format"",""shortcut"":""mod+r"",""angle"":3.9269908169872414},{""icon"":{""displayName"":""FormatBold""},""label"":""Bold"",""angle"":3.141592653589793,""shortcut"":""mod+b""},{""icon"":{""displayName"":""FormatItalic""},""label"":""Italic"",""angle"":1.5707963267948966,""shortcut"":""mod+i""},{""icon"":{""displayName"":""FormatUnderlined""},""label"":""Underline"",""angle"":0,""shortcut"":""mod+u""},{""icon"":{""displayName"":""FormatClear""},""label"":""Clear formatting"",""angle"":5.497787143782138,""shortcut"":""mod+\\""}],""unselectable"":true,""label"":""Formatting"",""angle"":0.7853981633974483},{""items"":[{""icon"":{""displayName"":""FormatAlignLeft""},""label"":""Align Left"",""angle"":3.141592653589793,""shortcut"":""mod+shift+l""},{""icon"":{""displayName"":""FormatAlignCenter""},""label"":""Align Center"",""shortcut"":""mod+shift+e"",""angle"":4.71238898038469},{""icon"":{""displayName"":""FormatAlignRight""},""label"":""Align Right"",""shortcut"":""mod+shift+r"",""angle"":0},{""icon"":{""displayName"":""FormatAlignJustify""},""shortcut"":""mod+shift+j"",""label"":""Align Justify"",""angle"":1.5707963267948966}],""angle"":5.497787143782138,""unselectable"":true,""label"":""Alignment""},{""items"":[{""icon"":{""displayName"":""Print""},""label"":""Print"",""shortcut"":""mod+p"",""angle"":4.71238898038469},{""icon"":{""displayName"":""Spellcheck""},""label"":""Spellcheck"",""shortcut"":""mod+alt+x"",""angle"":1.5707963267948966},{""icon"":{""displayName"":""InsertLink""},""label"":""Insert link"",""shortcut"":""mod+k"",""angle"":3.141592653589793},{""icon"":{""displayName"":""AddComment""},""label"":""Add comment"",""shortcut"":""mod+alt+m"",""angle"":0}],""angle"":2.356194490192345,""unselectable"":true,""label"":""Miscellaneous""},{""items"":[{""icon"":{""displayName"":""FormatListBulleted""},""label"":""Bulleted list"",""shortcut"":""mod+shift+8"",""angle"":4.71238898038469},{""icon"":{""displayName"":""FormatListNumbered""},""label"":""Numbered list"",""shortcut"":""mod+shift+7"",""angle"":1.5707963267948966},{""icon"":{""displayName"":""FormatIndentDecrease""},""label"":""Decrease indent"",""shortcut"":""mod+["",""angle"":3.141592653589793},{""icon"":{""displayName"":""FormatIndentIncrease""},""label"":""Increase indent"",""shortcut"":""mod+]"",""angle"":0}],""angle"":3.9269908169872414,""unselectable"":true,""label"":""Lists + Indent""}]","Italic",,,,,,
"arnav","{""git_commit"":""0010ac92f48025bd22d773a1f482af67e8898ad2"",""package_version"":""0.1.0"",""build_time"":""1675110628""}","[""ProgressBar"",""DevTools""]","{""showInProduction"":false}","[1,1,1]",0,"CommandSelection",,"[{""type"":""START"",""timestamp"":1675110970603},{""type"":""END"",""timestamp"":1675110975532}]","KeyboardShortcutsWithCheatsheet","[{""icon"":{""displayName"":""Undo""},""label"":""Undo"",""angle"":3.141592653589793,""shortcut"":""mod+z""},{""icon"":{""displayName"":""Redo""},""label"":""Redo"",""angle"":0,""shortcut"":""mod+y""},{""items"":[{""icon"":{""displayName"":""FormatPaint""},""label"":""Paint format"",""shortcut"":""mod+r"",""angle"":3.9269908169872414},{""icon"":{""displayName"":""FormatBold""},""label"":""Bold"",""angle"":3.141592653589793,""shortcut"":""mod+b""},{""icon"":{""displayName"":""FormatItalic""},""label"":""Italic"",""angle"":1.5707963267948966,""shortcut"":""mod+i""},{""icon"":{""displayName"":""FormatUnderlined""},""label"":""Underline"",""angle"":0,""shortcut"":""mod+u""},{""icon"":{""displayName"":""FormatClear""},""label"":""Clear formatting"",""angle"":5.497787143782138,""shortcut"":""mod+\\""}],""unselectable"":true,""label"":""Formatting"",""angle"":0.7853981633974483},{""items"":[{""icon"":{""displayName"":""FormatAlignLeft""},""label"":""Align Left"",""angle"":3.141592653589793,""shortcut"":""mod+shift+l""},{""icon"":{""displayName"":""FormatAlignCenter""},""label"":""Align Center"",""shortcut"":""mod+shift+e"",""angle"":4.71238898038469},{""icon"":{""displayName"":""FormatAlignRight""},""label"":""Align Right"",""shortcut"":""mod+shift+r"",""angle"":0},{""icon"":{""displayName"":""FormatAlignJustify""},""shortcut"":""mod+shift+j"",""label"":""Align Justify"",""angle"":1.5707963267948966}],""angle"":5.497787143782138,""unselectable"":true,""label"":""Alignment""},{""items"":[{""icon"":{""displayName"":""Print""},""label"":""Print"",""shortcut"":""mod+p"",""angle"":4.71238898038469},{""icon"":{""displayName"":""Spellcheck""},""label"":""Spellcheck"",""shortcut"":""mod+alt+x"",""angle"":1.5707963267948966},{""icon"":{""displayName"":""InsertLink""},""label"":""Insert link"",""shortcut"":""mod+k"",""angle"":3.141592653589793},{""icon"":{""displayName"":""AddComment""},""label"":""Add comment"",""shortcut"":""mod+alt+m"",""angle"":0}],""angle"":2.356194490192345,""unselectable"":true,""label"":""Miscellaneous""},{""items"":[{""icon"":{""displayName"":""FormatListBulleted""},""label"":""Bulleted list"",""shortcut"":""mod+shift+8"",""angle"":4.71238898038469},{""icon"":{""displayName"":""FormatListNumbered""},""label"":""Numbered list"",""shortcut"":""mod+shift+7"",""angle"":1.5707963267948966},{""icon"":{""displayName"":""FormatIndentDecrease""},""label"":""Decrease indent"",""shortcut"":""mod+["",""angle"":3.141592653589793},{""icon"":{""displayName"":""FormatIndentIncrease""},""label"":""Increase indent"",""shortcut"":""mod+]"",""angle"":0}],""angle"":3.9269908169872414,""unselectable"":true,""label"":""Lists + Indent""}]","Print",,,,,,
"arnav","{""git_commit"":""0010ac92f48025bd22d773a1f482af67e8898ad2"",""package_version"":""0.1.0"",""build_time"":""1675110628""}","[""ProgressBar"",""DevTools""]","{""showInProduction"":false}","[1,1,2]",0,"CommandSelection",,"[{""type"":""START"",""timestamp"":1675110975532},{""type"":""END"",""timestamp"":1675110979923}]","KeyboardShortcutsWithCheatsheet","[{""icon"":{""displayName"":""Undo""},""label"":""Undo"",""angle"":3.141592653589793,""shortcut"":""mod+z""},{""icon"":{""displayName"":""Redo""},""label"":""Redo"",""angle"":0,""shortcut"":""mod+y""},{""items"":[{""icon"":{""displayName"":""FormatPaint""},""label"":""Paint format"",""shortcut"":""mod+r"",""angle"":3.9269908169872414},{""icon"":{""displayName"":""FormatBold""},""label"":""Bold"",""angle"":3.141592653589793,""shortcut"":""mod+b""},{""icon"":{""displayName"":""FormatItalic""},""label"":""Italic"",""angle"":1.5707963267948966,""shortcut"":""mod+i""},{""icon"":{""displayName"":""FormatUnderlined""},""label"":""Underline"",""angle"":0,""shortcut"":""mod+u""},{""icon"":{""displayName"":""FormatClear""},""label"":""Clear formatting"",""angle"":5.497787143782138,""shortcut"":""mod+\\""}],""unselectable"":true,""label"":""Formatting"",""angle"":0.7853981633974483},{""items"":[{""icon"":{""displayName"":""FormatAlignLeft""},""label"":""Align Left"",""angle"":3.141592653589793,""shortcut"":""mod+shift+l""},{""icon"":{""displayName"":""FormatAlignCenter""},""label"":""Align Center"",""shortcut"":""mod+shift+e"",""angle"":4.71238898038469},{""icon"":{""displayName"":""FormatAlignRight""},""label"":""Align Right"",""shortcut"":""mod+shift+r"",""angle"":0},{""icon"":{""displayName"":""FormatAlignJustify""},""shortcut"":""mod+shift+j"",""label"":""Align Justify"",""angle"":1.5707963267948966}],""angle"":5.497787143782138,""unselectable"":true,""label"":""Alignment""},{""items"":[{""icon"":{""displayName"":""Print""},""label"":""Print"",""shortcut"":""mod+p"",""angle"":4.71238898038469},{""icon"":{""displayName"":""Spellcheck""},""label"":""Spellcheck"",""shortcut"":""mod+alt+x"",""angle"":1.5707963267948966},{""icon"":{""displayName"":""InsertLink""},""label"":""Insert link"",""shortcut"":""mod+k"",""angle"":3.141592653589793},{""icon"":{""displayName"":""AddComment""},""label"":""Add comment"",""shortcut"":""mod+alt+m"",""angle"":0}],""angle"":2.356194490192345,""unselectable"":true,""label"":""Miscellaneous""},{""items"":[{""icon"":{""displayName"":""FormatListBulleted""},""label"":""Bulleted list"",""shortcut"":""mod+shift+8"",""angle"":4.71238898038469},{""icon"":{""displayName"":""FormatListNumbered""},""label"":""Numbered list"",""shortcut"":""mod+shift+7"",""angle"":1.5707963267948966},{""icon"":{""displayName"":""FormatIndentDecrease""},""label"":""Decrease indent"",""shortcut"":""mod+["",""angle"":3.141592653589793},{""icon"":{""displayName"":""FormatIndentIncrease""},""label"":""Increase indent"",""shortcut"":""mod+]"",""angle"":0}],""angle"":3.9269908169872414,""unselectable"":true,""label"":""Lists + Indent""}]","Bulleted list",,,,,,
"arnav","{""git_commit"":""0010ac92f48025bd22d773a1f482af67e8898ad2"",""package_version"":""0.1.0"",""build_time"":""1675110628""}","[""ProgressBar"",""DevTools""]","{""showInProduction"":false}","[1,1,3]",0,"CommandSelection",,"[{""type"":""START"",""timestamp"":1675110979923},{""type"":""END"",""timestamp"":1675110987242}]","KeyboardShortcutsWithCheatsheet","[{""icon"":{""displayName"":""Undo""},""label"":""Undo"",""angle"":3.141592653589793,""shortcut"":""mod+z""},{""icon"":{""displayName"":""Redo""},""label"":""Redo"",""angle"":0,""shortcut"":""mod+y""},{""items"":[{""icon"":{""displayName"":""FormatPaint""},""label"":""Paint format"",""shortcut"":""mod+r"",""angle"":3.9269908169872414},{""icon"":{""displayName"":""FormatBold""},""label"":""Bold"",""angle"":3.141592653589793,""shortcut"":""mod+b""},{""icon"":{""displayName"":""FormatItalic""},""label"":""Italic"",""angle"":1.5707963267948966,""shortcut"":""mod+i""},{""icon"":{""displayName"":""FormatUnderlined""},""label"":""Underline"",""angle"":0,""shortcut"":""mod+u""},{""icon"":{""displayName"":""FormatClear""},""label"":""Clear formatting"",""angle"":5.497787143782138,""shortcut"":""mod+\\""}],""unselectable"":true,""label"":""Formatting"",""angle"":0.7853981633974483},{""items"":[{""icon"":{""displayName"":""FormatAlignLeft""},""label"":""Align Left"",""angle"":3.141592653589793,""shortcut"":""mod+shift+l""},{""icon"":{""displayName"":""FormatAlignCenter""},""label"":""Align Center"",""shortcut"":""mod+shift+e"",""angle"":4.71238898038469},{""icon"":{""displayName"":""FormatAlignRight""},""label"":""Align Right"",""shortcut"":""mod+shift+r"",""angle"":0},{""icon"":{""displayName"":""FormatAlignJustify""},""shortcut"":""mod+shift+j"",""label"":""Align Justify"",""angle"":1.5707963267948966}],""angle"":5.497787143782138,""unselectable"":true,""label"":""Alignment""},{""items"":[{""icon"":{""displayName"":""Print""},""label"":""Print"",""shortcut"":""mod+p"",""angle"":4.71238898038469},{""icon"":{""displayName"":""Spellcheck""},""label"":""Spellcheck"",""shortcut"":""mod+alt+x"",""angle"":1.5707963267948966},{""icon"":{""displayName"":""InsertLink""},""label"":""Insert link"",""shortcut"":""mod+k"",""angle"":3.141592653589793},{""icon"":{""displayName"":""AddComment""},""label"":""Add comment"",""shortcut"":""mod+alt+m"",""angle"":0}],""angle"":2.356194490192345,""unselectable"":true,""label"":""Miscellaneous""},{""items"":[{""icon"":{""displayName"":""FormatListBulleted""},""label"":""Bulleted list"",""shortcut"":""mod+shift+8"",""angle"":4.71238898038469},{""icon"":{""displayName"":""FormatListNumbered""},""label"":""Numbered list"",""shortcut"":""mod+shift+7"",""angle"":1.5707963267948966},{""icon"":{""displayName"":""FormatIndentDecrease""},""label"":""Decrease indent"",""shortcut"":""mod+["",""angle"":3.141592653589793},{""icon"":{""displayName"":""FormatIndentIncrease""},""label"":""Increase indent"",""shortcut"":""mod+]"",""angle"":0}],""angle"":3.9269908169872414,""unselectable"":true,""label"":""Lists + Indent""}]","Bold",,,,,,
"arnav","{""git_commit"":""0010ac92f48025bd22d773a1f482af67e8898ad2"",""package_version"":""0.1.0"",""build_time"":""1675110628""}","[""ProgressBar"",""DevTools""]","{""showInProduction"":false}","[1,1,4]",0,"CommandSelection",,"[{""type"":""START"",""timestamp"":1675110987242},{""type"":""WRONG_COMMAND"",""item"":""Underline"",""timestamp"":1675110989280},{""type"":""WRONG_COMMAND"",""item"":""Underline"",""timestamp"":1675110991704},{""type"":""WRONG_COMMAND"",""item"":""Underline"",""timestamp"":1675110994554},{""type"":""WRONG_COMMAND"",""item"":""Underline"",""timestamp"":1675110995172},{""type"":""WRONG_COMMAND"",""item"":""Underline"",""timestamp"":1675110995429},{""type"":""WRONG_COMMAND"",""item"":""Underline"",""timestamp"":1675110995619},{""type"":""WRONG_COMMAND"",""item"":""Underline"",""timestamp"":1675110996532},{""type"":""WRONG_COMMAND"",""item"":""Underline"",""timestamp"":1675110996755},{""type"":""WRONG_COMMAND"",""item"":""Underline"",""timestamp"":1675110997012},{""type"":""WRONG_COMMAND"",""item"":""Underline"",""timestamp"":1675110997201},{""type"":""WRONG_COMMAND"",""item"":""Underline"",""timestamp"":1675110997424},{""type"":""WRONG_COMMAND"",""item"":""Underline"",""timestamp"":1675110997647},{""type"":""END"",""timestamp"":1675111004665}]","KeyboardShortcutsWithCheatsheet","[{""icon"":{""displayName"":""Undo""},""label"":""Undo"",""angle"":3.141592653589793,""shortcut"":""mod+z""},{""icon"":{""displayName"":""Redo""},""label"":""Redo"",""angle"":0,""shortcut"":""mod+y""},{""items"":[{""icon"":{""displayName"":""FormatPaint""},""label"":""Paint format"",""shortcut"":""mod+r"",""angle"":3.9269908169872414},{""icon"":{""displayName"":""FormatBold""},""label"":""Bold"",""angle"":3.141592653589793,""shortcut"":""mod+b""},{""icon"":{""displayName"":""FormatItalic""},""label"":""Italic"",""angle"":1.5707963267948966,""shortcut"":""mod+i""},{""icon"":{""displayName"":""FormatUnderlined""},""label"":""Underline"",""angle"":0,""shortcut"":""mod+u""},{""icon"":{""displayName"":""FormatClear""},""label"":""Clear formatting"",""angle"":5.497787143782138,""shortcut"":""mod+\\""}],""unselectable"":true,""label"":""Formatting"",""angle"":0.7853981633974483},{""items"":[{""icon"":{""displayName"":""FormatAlignLeft""},""label"":""Align Left"",""angle"":3.141592653589793,""shortcut"":""mod+shift+l""},{""icon"":{""displayName"":""FormatAlignCenter""},""label"":""Align Center"",""shortcut"":""mod+shift+e"",""angle"":4.71238898038469},{""icon"":{""displayName"":""FormatAlignRight""},""label"":""Align Right"",""shortcut"":""mod+shift+r"",""angle"":0},{""icon"":{""displayName"":""FormatAlignJustify""},""shortcut"":""mod+shift+j"",""label"":""Align Justify"",""angle"":1.5707963267948966}],""angle"":5.497787143782138,""unselectable"":true,""label"":""Alignment""},{""items"":[{""icon"":{""displayName"":""Print""},""label"":""Print"",""shortcut"":""mod+p"",""angle"":4.71238898038469},{""icon"":{""displayName"":""Spellcheck""},""label"":""Spellcheck"",""shortcut"":""mod+alt+x"",""angle"":1.5707963267948966},{""icon"":{""displayName"":""InsertLink""},""label"":""Insert link"",""shortcut"":""mod+k"",""angle"":3.141592653589793},{""icon"":{""displayName"":""AddComment""},""label"":""Add comment"",""shortcut"":""mod+alt+m"",""angle"":0}],""angle"":2.356194490192345,""unselectable"":true,""label"":""Miscellaneous""},{""items"":[{""icon"":{""displayName"":""FormatListBulleted""},""label"":""Bulleted list"",""shortcut"":""mod+shift+8"",""angle"":4.71238898038469},{""icon"":{""displayName"":""FormatListNumbered""},""label"":""Numbered list"",""shortcut"":""mod+shift+7"",""angle"":1.5707963267948966},{""icon"":{""displayName"":""FormatIndentDecrease""},""label"":""Decrease indent"",""shortcut"":""mod+["",""angle"":3.141592653589793},{""icon"":{""displayName"":""FormatIndentIncrease""},""label"":""Increase indent"",""shortcut"":""mod+]"",""angle"":0}],""angle"":3.9269908169872414,""unselectable"":true,""label"":""Lists + Indent""}]","Undo",,,,,,
"arnav","{""git_commit"":""0010ac92f48025bd22d773a1f482af67e8898ad2"",""package_version"":""0.1.0"",""build_time"":""1675110628""}","[""ProgressBar"",""DevTools""]","{""showInProduction"":false}","[1,1,5]",0,"CommandSelection",,"[{""type"":""START"",""timestamp"":1675111004665},{""type"":""END"",""timestamp"":1675111005862}]","KeyboardShortcutsWithCheatsheet","[{""icon"":{""displayName"":""Undo""},""label"":""Undo"",""angle"":3.141592653589793,""shortcut"":""mod+z""},{""icon"":{""displayName"":""Redo""},""label"":""Redo"",""angle"":0,""shortcut"":""mod+y""},{""items"":[{""icon"":{""displayName"":""FormatPaint""},""label"":""Paint format"",""shortcut"":""mod+r"",""angle"":3.9269908169872414},{""icon"":{""displayName"":""FormatBold""},""label"":""Bold"",""angle"":3.141592653589793,""shortcut"":""mod+b""},{""icon"":{""displayName"":""FormatItalic""},""label"":""Italic"",""angle"":1.5707963267948966,""shortcut"":""mod+i""},{""icon"":{""displayName"":""FormatUnderlined""},""label"":""Underline"",""angle"":0,""shortcut"":""mod+u""},{""icon"":{""displayName"":""FormatClear""},""label"":""Clear formatting"",""angle"":5.497787143782138,""shortcut"":""mod+\\""}],""unselectable"":true,""label"":""Formatting"",""angle"":0.7853981633974483},{""items"":[{""icon"":{""displayName"":""FormatAlignLeft""},""label"":""Align Left"",""angle"":3.141592653589793,""shortcut"":""mod+shift+l""},{""icon"":{""displayName"":""FormatAlignCenter""},""label"":""Align Center"",""shortcut"":""mod+shift+e"",""angle"":4.71238898038469},{""icon"":{""displayName"":""FormatAlignRight""},""label"":""Align Right"",""shortcut"":""mod+shift+r"",""angle"":0},{""icon"":{""displayName"":""FormatAlignJustify""},""shortcut"":""mod+shift+j"",""label"":""Align Justify"",""angle"":1.5707963267948966}],""angle"":5.497787143782138,""unselectable"":true,""label"":""Alignment""},{""items"":[{""icon"":{""displayName"":""Print""},""label"":""Print"",""shortcut"":""mod+p"",""angle"":4.71238898038469},{""icon"":{""displayName"":""Spellcheck""},""label"":""Spellcheck"",""shortcut"":""mod+alt+x"",""angle"":1.5707963267948966},{""icon"":{""displayName"":""InsertLink""},""label"":""Insert link"",""shortcut"":""mod+k"",""angle"":3.141592653589793},{""icon"":{""displayName"":""AddComment""},""label"":""Add comment"",""shortcut"":""mod+alt+m"",""angle"":0}],""angle"":2.356194490192345,""unselectable"":true,""label"":""Miscellaneous""},{""items"":[{""icon"":{""displayName"":""FormatListBulleted""},""label"":""Bulleted list"",""shortcut"":""mod+shift+8"",""angle"":4.71238898038469},{""icon"":{""displayName"":""FormatListNumbered""},""label"":""Numbered list"",""shortcut"":""mod+shift+7"",""angle"":1.5707963267948966},{""icon"":{""displayName"":""FormatIndentDecrease""},""label"":""Decrease indent"",""shortcut"":""mod+["",""angle"":3.141592653589793},{""icon"":{""displayName"":""FormatIndentIncrease""},""label"":""Increase indent"",""shortcut"":""mod+]"",""angle"":0}],""angle"":3.9269908169872414,""unselectable"":true,""label"":""Lists + Indent""}]","Undo",,,,,,
"arnav","{""git_commit"":""0010ac92f48025bd22d773a1f482af67e8898ad2"",""package_version"":""0.1.0"",""build_time"":""1675110628""}","[""ProgressBar"",""DevTools""]","{""showInProduction"":false}","[1,1,6]",0,"CommandSelection",,"[{""type"":""START"",""timestamp"":1675111005862},{""type"":""END"",""timestamp"":1675111010557}]","KeyboardShortcutsWithCheatsheet","[{""icon"":{""displayName"":""Undo""},""label"":""Undo"",""angle"":3.141592653589793,""shortcut"":""mod+z""},{""icon"":{""displayName"":""Redo""},""label"":""Redo"",""angle"":0,""shortcut"":""mod+y""},{""items"":[{""icon"":{""displayName"":""FormatPaint""},""label"":""Paint format"",""shortcut"":""mod+r"",""angle"":3.9269908169872414},{""icon"":{""displayName"":""FormatBold""},""label"":""Bold"",""angle"":3.141592653589793,""shortcut"":""mod+b""},{""icon"":{""displayName"":""FormatItalic""},""label"":""Italic"",""angle"":1.5707963267948966,""shortcut"":""mod+i""},{""icon"":{""displayName"":""FormatUnderlined""},""label"":""Underline"",""angle"":0,""shortcut"":""mod+u""},{""icon"":{""displayName"":""FormatClear""},""label"":""Clear formatting"",""angle"":5.497787143782138,""shortcut"":""mod+\\""}],""unselectable"":true,""label"":""Formatting"",""angle"":0.7853981633974483},{""items"":[{""icon"":{""displayName"":""FormatAlignLeft""},""label"":""Align Left"",""angle"":3.141592653589793,""shortcut"":""mod+shift+l""},{""icon"":{""displayName"":""FormatAlignCenter""},""label"":""Align Center"",""shortcut"":""mod+shift+e"",""angle"":4.71238898038469},{""icon"":{""displayName"":""FormatAlignRight""},""label"":""Align Right"",""shortcut"":""mod+shift+r"",""angle"":0},{""icon"":{""displayName"":""FormatAlignJustify""},""shortcut"":""mod+shift+j"",""label"":""Align Justify"",""angle"":1.5707963267948966}],""angle"":5.497787143782138,""unselectable"":true,""label"":""Alignment""},{""items"":[{""icon"":{""displayName"":""Print""},""label"":""Print"",""shortcut"":""mod+p"",""angle"":4.71238898038469},{""icon"":{""displayName"":""Spellcheck""},""label"":""Spellcheck"",""shortcut"":""mod+alt+x"",""angle"":1.5707963267948966},{""icon"":{""displayName"":""InsertLink""},""label"":""Insert link"",""shortcut"":""mod+k"",""angle"":3.141592653589793},{""icon"":{""displayName"":""AddComment""},""label"":""Add comment"",""shortcut"":""mod+alt+m"",""angle"":0}],""angle"":2.356194490192345,""unselectable"":true,""label"":""Miscellaneous""},{""items"":[{""icon"":{""displayName"":""FormatListBulleted""},""label"":""Bulleted list"",""shortcut"":""mod+shift+8"",""angle"":4.71238898038469},{""icon"":{""displayName"":""FormatListNumbered""},""label"":""Numbered list"",""shortcut"":""mod+shift+7"",""angle"":1.5707963267948966},{""icon"":{""displayName"":""FormatIndentDecrease""},""label"":""Decrease indent"",""shortcut"":""mod+["",""angle"":3.141592653589793},{""icon"":{""displayName"":""FormatIndentIncrease""},""label"":""Increase indent"",""shortcut"":""mod+]"",""angle"":0}],""angle"":3.9269908169872414,""unselectable"":true,""label"":""Lists + Indent""}]","Bold",,,,,,
